read_id,alignment_len,M,X,D,I,M_CG,X_CG,D_CG,I_CG,mapq
427ae6dc-8227-497d-9c19-eba20b258b54,3094,2980,38,52,24,234,4,0,0,60
42b21d73-9ff2-49df-9dac-a6774d0984ff,3058,2889,59,79,31,174,1,1,1,60
435446e1-be37-43e4-b1d4-e9d146d5291e,1577,1472,36,40,29,32,0,1,0,60
43a00492-6c43-4f50-a6d7-d4a3bdd500cb,0,0,0,0,0,0,0,0,0,0
43cfefcd-72ef-48b2-bd51-cecbff41ba9d,460,453,1,6,0,29,0,0,0,60
43ed977f-e456-4ad3-95e7-556e5107fbc9,726,655,35,14,22,40,1,1,0,60
44b482c2-7468-4092-a30b-40a6547b6ee4,740,687,23,16,14,15,1,0,0,60
45cb7e46-c24c-4f32-bae5-d4bebe9142ea,3625,3448,60,62,55,341,4,3,1,60
468474f7-93d5-48d1-be09-63bbeca300ed,2904,2263,295,212,134,124,16,4,3,60
47023e7b-c4dc-4087-b4be-be7621df4c61,1306,1258,14,16,18,82,2,0,1,60
47060ed6-f9d7-42e8-8c2d-a0efef8d97ae,4185,3966,89,77,53,275,1,0,0,60
473ce641-7a60-4393-b075-9b60ad04c38c,256,243,6,4,3,9,0,0,0,60
478a96f1-03d8-4f12-9f5c-03c7e6d7e3dd,2028,1923,35,46,24,101,3,0,1,60
47d9ebd9-7919-49cb-a073-3de9d8c226cf,1933,1750,86,49,48,96,4,1,3,60
481ff8a9-e8cc-4ff9-b5f1-2011fab8358d,2916,2794,48,54,20,242,10,2,2,60
4839b13e-79b9-417d-9cb5-3ccba3a42ad5,2740,2573,68,62,37,187,1,0,1,60
48c15987-d89e-459e-be86-c720bd94eedf,4086,3815,92,113,66,237,10,1,1,60
48f86b53-84d6-4e92-8dce-53afe091516d,2776,2642,50,53,31,200,9,3,0,60
49d67fd7-3ca8-4ba1-9fe7-faf2a1022a4e,1442,1364,15,55,8,110,3,3,0,60
49dd5276-ea53-48ff-b7e0-7b7e60fe7765,1162,1110,27,11,14,66,0,0,0,60
49fde55a-6153-4120-bea5-297476558b90,1464,1321,46,69,28,95,3,3,2,60
4a0c7dc4-c60a-4951-af51-b3ab9669c37a,0,0,0,0,0,0,0,0,0,0
4a1f1cd2-5e21-48af-bb7c-14969f5b33f3,9453,8870,235,226,122,581,25,5,7,60
4a2f2f45-05f8-4f21-bd50-cb99c35324df,1188,928,63,170,27,80,3,5,1,60
4a3f1d07-97c5-41d0-a265-c528f0e35e33,952,910,12,17,13,47,2,0,0,60
4a6f35c8-08f9-4d13-8cce-cd299d2c6db1,8500,7992,189,213,106,581,26,9,8,60
4a83a357-9d2a-4f14-bc3a-f7026738806e,6937,6628,120,118,71,318,12,1,6,60
4aa062f4-f83e-4a95-aeb9-42e27e1dd8dd,314,279,6,18,11,6,1,0,0,60
4b8ba762-b86a-46e2-ac8a-661a5819fb8b,2779,2665,43,41,30,106,3,0,0,60
4bb8d346-7435-4885-bd3c-44291c9133ca,2297,2213,21,34,29,171,4,1,1,60
4bccc241-ade5-44c1-9f81-b01eff3ad116,0,0,0,0,0,0,0,0,0,0
4c3d0804-a7d5-43e3-a2df-081215f1074e,5113,4750,140,136,87,371,17,3,3,60
4c3ed94a-4b35-42cf-902e-5ef2a1bf4755,2061,1989,22,34,16,113,0,0,1,60
4c4002e2-7b67-4719-a09d-d3eddd89c689,23889,22845,405,377,262,1628,72,11,9,60
4cbc8b0e-f35b-4370-bc39-4967e187d912,1363,1307,25,18,13,101,0,0,0,60
4d302636-02db-4e64-88f5-933c899d93ba,2036,1937,40,36,23,148,2,0,1,60
4d47c872-5abe-46c3-83e6-59facd29439b,481,466,4,6,5,39,0,1,0,60
4dfa3824-9a7c-44be-86ee-0c17773cdcbf,1614,1514,39,23,38,93,8,0,0,60
4e6515d5-246d-49f8-a00e-f3fdb449935a,246,239,3,2,2,14,0,0,1,60
4e9c4150-2540-4ed2-91e2-497cffa946c7,695,666,12,13,4,56,0,0,0,60
4ea40cad-5391-4b97-9302-8195299ac4ea,3079,2982,30,43,24,223,6,0,0,60
4f14f50b-50ef-4600-b4ef-0ae7c92351f0,2809,2704,33,44,28,286,0,0,0,60
4f445653-5a8d-45d3-9f04-6a786e950ea3,1505,1453,18,28,6,35,1,0,0,60
4f4ac3cd-ace6-4909-8c23-8690c695df61,9470,9074,158,158,80,615,20,6,6,60
4f8c8484-b4c6-40f6-a11c-b4d753a13d35,1362,1311,14,23,14,99,0,0,1,60
4f8fe34f-00cb-4d7c-a7ef-fa6be0a4094a,2326,2258,18,25,25,194,1,1,0,60
4fd94af6-c0f5-4e73-b5a0-a5d7189c1935,3894,3727,58,74,35,257,7,1,0,60
506ce3db-1626-4253-ab18-863ac1111618,2208,2119,28,44,17,116,1,2,0,60
50a07272-014a-4f7c-af4d-eecb6d1c8bd6,5687,5488,59,72,68,395,12,2,1,60
50c88aba-ce78-497b-9232-d5500f2b1a11,1694,1599,44,23,28,97,1,0,0,60
51289641-c202-45bc-ac9c-5aed242c4f6b,1822,1762,16,28,16,102,0,0,1,60
51710f6c-c786-4603-8736-799427925288,1343,1231,44,39,29,66,1,1,0,60
51763759-ca47-4044-9510-038ba8a18be2,1871,1683,75,71,42,34,3,1,0,60
519caf42-346d-411f-bf4e-7b81b061dc33,1557,1485,25,22,25,102,5,0,0,60
51ce2597-1787-4b27-9909-682196b76f27,516,470,27,11,8,23,4,0,1,60
51db3342-88f9-48b2-be44-ea2875aab906,687,667,7,9,4,58,0,0,0,60
52123b29-97fc-48a8-bcab-f290bac0df50,1489,1374,38,41,36,83,4,1,0,60
5233bb56-478d-4acb-bdb4-738a60014c57,707,659,17,19,12,47,4,2,0,60
5255e9ea-0b53-4dc3-ba95-5f3f0ce91678,0,0,0,0,0,0,0,0,0,0
5293e6e0-d4a9-4b9c-973d-f760f1611df3,1234,1180,19,19,16,67,0,0,0,60
52df52cc-b7ec-465f-a6db-832d5c2b860b,663,641,7,12,3,50,3,0,0,60
52e8174a-b341-400f-82de-4b3c51f9c510,5729,5375,115,157,82,343,12,4,1,60
534300df-5f5a-4c42-b5e3-6322802b0a97,6171,5879,97,134,61,401,11,4,6,60
5344a339-ff5a-43c9-9e55-40a61979126e,3144,2922,101,69,52,203,10,2,2,60
542f7572-e935-48b5-be10-696cda76b889,1018,963,13,26,16,88,3,0,1,60
54701e93-10e1-4b49-b61b-279674d83930,3473,3324,46,61,42,195,7,0,1,60
548dcab0-0598-4a95-9bfc-a9d49a935df4,974,908,29,20,17,57,7,1,0,60
554ff7be-58f5-405e-8b93-f418a299bb85,1763,1711,21,16,15,126,0,0,1,60
5572dedd-b573-43b3-b3f3-cad86585818c,232,211,9,8,4,10,0,0,0,60
557cf9b7-98b1-48fd-ac69-a1ff4829ca5b,1247,1144,21,54,28,67,1,0,0,60
557d328e-ec9f-4145-8c0c-aabbf25d9351,1370,1326,12,21,11,98,1,0,1,60
557d66f7-1d1f-4549-8297-f4f6d296ffdb,1019,970,20,18,11,66,2,1,0,60
55b32662-ead1-421c-aa54-e5b5cd9586ce,3936,3757,70,73,36,236,2,0,2,60
5605d2fb-c3f6-4058-b201-20a0df3058e5,4716,4524,75,71,46,361,3,1,0,60
5664e553-7a13-45fe-82b8-9737dc6680d3,1005,943,18,20,24,64,0,0,1,60
56d01c7b-ccae-4a5d-99db-61b6211a75cf,0,0,0,0,0,0,0,0,0,0
570d3a95-1800-4cb7-80b2-c714c754adfe,1806,1760,11,12,23,118,0,1,2,60
570f243a-0293-4a80-85be-9b2e272875b1,1742,1681,22,23,16,101,3,1,0,60
57b247dc-b455-4001-bf7e-06055923542e,1774,1701,27,36,10,147,8,2,1,60
5879d941-cea7-4ae5-8320-906d041419b7,2531,2173,157,109,92,133,18,6,2,60
591beac0-ea06-4b59-9305-49c40d0ff90b,1288,1171,41,45,31,65,1,1,0,60
5ac6f703-96ec-4ad4-99bc-2a950a6c6fc5,3527,3243,124,107,53,216,3,0,0,60
5ae7cade-dd94-4cb2-939e-311ef667d9ec,3750,3333,175,112,130,267,22,2,5,60
5b5ef576-e07e-4729-89f1-5cb50bc9b44f,1697,1642,18,23,14,143,1,2,0,60
5c0ac700-bff2-4921-bcb9-6db8efa87e5d,2525,2423,28,43,31,169,2,0,1,60
5c164f49-f994-422b-a201-8c3fdc7b9638,6853,6527,143,103,80,392,21,3,2,60
5c5f4fb6-960b-4a88-a32c-2fb8130f7a72,2572,2254,129,110,79,94,6,2,3,60
5c93cde9-4367-479d-a526-256dbf895156,4322,4139,60,72,51,414,18,7,2,60
5c97662d-d81f-42ac-b74a-3637d3b4ee0a,0,0,0,0,0,0,0,0,0,0
5cbd3290-eea2-4d8b-a171-758fc68d109a,989,970,1,9,9,52,1,0,1,60
5cc36cd3-8248-4197-a6f6-2da977247777,7075,6563,194,185,133,493,29,5,6,60
5ccc00ea-30f5-4854-a7a5-e8d0a4940ffe,2045,1722,133,117,73,95,19,3,0,60
5d1863ff-4f7d-43cb-bab2-d51e124ace3a,2469,2324,51,55,39,155,0,0,0,60
5d4cc937-ab52-4f9a-adf2-ad3e22d75f6b,1195,1138,20,20,17,93,5,1,1,60
5d4e98a2-f6d7-43de-950e-33729c637450,2593,2452,60,52,29,220,1,1,0,60
5e425050-8e2f-4dd6-9b54-6a22766baf5a,14509,13418,414,391,286,948,12,11,10,60
5e757867-0bb7-4cec-9988-5f1bf7630af3,987,914,22,31,20,64,0,0,0,60
5e75d4f2-69d8-40ed-a97b-7fc7402ad0bb,2551,2413,46,49,43,255,2,2,1,60
5eb4c12c-57f8-442c-b30e-b5596141798d,230,224,2,2,2,23,0,0,0,60
5efee4d7-4217-48d1-be59-c34b5545217f,1839,1695,59,56,29,129,1,2,1,60
5f4865a1-c4ed-4fd0-9563-d9b56e9a0a49,1264,1203,20,33,8,80,0,0,0,60
5f4e6ad6-2ed2-4867-98d0-6d2bd6fd45a3,1646,1450,71,92,33,82,0,1,1,60
5fc9c21b-55b4-4e13-9366-b509344af436,193,170,9,13,1,10,1,0,0,60
5fe7493a-5f02-4487-9520-4044cdae21dc,2108,1679,192,152,85,84,10,0,2,60
60178b53-8ca8-4219-a48a-316488356088,1179,1159,9,8,3,76,0,0,0,60
604750ee-2261-4cdc-8208-990d1f7f8b3b,1630,1565,25,21,19,110,0,0,0,60
604c3ea1-f48c-47a9-abad-012480180380,840,772,30,23,15,65,0,1,1,60
60e8b78e-aa4c-42e1-8393-20218c4dd8d9,3202,2905,124,112,61,183,11,3,2,60
612daa00-91dc-42e3-8ade-c0c3de9ad128,1530,1460,40,19,11,110,4,2,0,60
61ae44f1-c804-40f5-b00e-e8dcb13b587e,965,937,11,9,8,64,0,0,1,60
61bcb29e-fbe7-4551-b575-d8ccf41b63ce,2724,2337,148,153,86,145,16,3,5,60
61d2b1b5-5af9-48e0-a389-b64ce1eeab69,214,210,1,1,2,17,1,0,0,60
6201341e-233a-4f20-aae2-7220c79c001b,522,484,19,10,9,37,0,1,0,60
622187fc-0b6b-4b35-ac09-4b320677d00c,1867,1753,44,40,30,95,6,1,0,60
622e6413-de89-4030-bf98-7a5673ad9c67,5174,5013,60,57,44,461,4,1,1,60
62611d4e-de56-470f-aa2c-8b9c306588a8,342,320,13,1,8,12,0,0,0,60
62dd736c-b7cf-4b24-8994-b943bd786f8e,3934,3690,87,88,69,315,15,4,4,60
62ffe2a7-1cd2-46c8-bb1a-2cf0951260d9,556,490,23,24,19,8,2,1,0,60
63a87236-9ec8-4f21-bd50-24a296f0e0b0,1408,1352,20,22,14,97,0,0,0,60
63dd3d3e-a1ca-4ffe-82a1-07303f75bcfc,2003,1922,31,36,14,143,0,1,0,60
6402702f-5df8-4ee6-8a24-ddaa23605b38,3305,3106,79,64,56,233,15,0,2,60
6443ce0b-16ca-4608-9602-ac92c5beae39,0,0,0,0,0,0,0,0,0,0
6450f8e6-ccc3-4543-8f48-bf236e610c22,2658,2513,57,69,19,188,12,1,1,60
65390499-fd25-449a-8259-2a473d645387,661,549,36,43,33,35,4,2,0,60
657fbe45-e16d-4ba7-a94e-46b7614b6033,2446,2327,44,47,28,172,2,1,0,60
6582f13d-c129-441f-9c9f-ddcf20ec5968,217,202,9,6,0,10,3,0,0,60
65995b39-6acc-473f-90a2-90aa6e5fdb5d,1736,1492,60,156,28,94,5,2,1,60
6658e217-4dd9-46ea-9782-568413242583,9036,8668,113,163,92,643,1,0,3,60
66d0a4d1-a3c5-4d04-8059-391b82716bf9,3363,3158,65,94,46,239,2,1,0,60
66db9370-60e9-4896-a6fe-1d419111008e,986,888,39,36,23,38,1,0,0,60
670d6152-595d-41cc-bbde-38ba8091f476,2059,1740,126,118,75,97,4,1,1,60
67423f19-ff9d-4cea-96be-b4b3f82d3615,1244,1143,34,39,28,77,5,1,1,60
677cd334-0fed-4c29-b747-e9b4efc7fc09,830,802,10,10,8,75,3,3,0,60
67acaa27-c8a7-4d17-bd88-ab522ec77446,5682,5333,118,140,91,315,5,2,2,60
67bdee1c-75f1-44a5-b8b8-e6cb603274c0,1767,1578,69,85,35,107,8,1,1,60
67c0f78f-8cb7-4dab-8de3-99536c3ffcc7,2465,2217,85,114,49,149,2,2,2,60
67fb9845-c74b-41c7-9535-ea9e36eca258,4780,4110,257,279,134,195,8,5,1,60
681bfcd0-e41e-494c-9bfe-8d940ed915cf,2964,2772,66,77,49,171,1,0,0,60
6867097e-9996-4078-8c7f-cbd6c1a2bc6a,1616,1552,23,19,22,92,4,1,0,60
68bbdd80-94d6-49ea-acb6-5eb6a6ceae08,1038,998,16,19,5,62,1,1,0,60
68e96af8-5a88-4891-9a4e-c6e68931f5e9,7294,6878,146,199,71,514,2,3,3,60
68fe6403-188b-4f74-9cf5-049b158f958c,4181,3938,104,86,53,258,0,2,1,60
6922580d-cf7d-4762-a9e8-85de5553c32d,934,895,11,12,16,38,1,0,0,60
69cc99fa-5689-4a10-befc-184a809c101a,4771,4601,49,70,51,324,1,1,1,60
69e278c6-b939-4e08-b669-43ba1b82f37c,2401,2259,59,50,33,168,7,2,2,60
6a5f6731-c98e-4b6a-93e0-a7dd83bb6a42,0,0,0,0,0,0,0,0,0,0
6a86b5df-28b1-4b56-b625-e9a4314653e4,3712,3032,255,290,135,194,32,11,4,60
6a8ccce7-3044-4cb0-96ae-110f007ef12e,1617,1499,49,37,32,121,1,1,1,60
6ae4171c-3483-43ce-b395-7a24ceec2bc8,409,357,28,15,9,29,2,0,0,60
6aec5238-fdb8-4e19-8258-dfb6ffe4feb4,1875,1542,114,175,44,84,14,4,2,60
6baf1f37-f445-4941-ac52-96d7d1f71c2b,1752,1653,55,25,19,128,4,1,0,60
6be5e484-e5d3-4a34-bf2e-92d2fbf4a746,1126,1061,26,31,8,67,2,0,0,60
6c3e760e-aa49-46ac-b7c1-2ab6f947978f,0,0,0,0,0,0,0,0,0,0
6d193df9-dc8d-4d3f-b336-ca5a587ca96c,1560,1453,42,44,21,101,2,1,1,60
6d327fa0-a138-4c9c-8cfb-dbd163588d91,588,507,30,30,21,30,4,1,0,60
6d583666-034b-4d8d-9b8f-59d5d15ec3ee,5670,5444,72,107,47,296,1,1,0,60
6d6e2247-8318-4046-b0f0-516dbf237d82,3351,3197,62,45,47,288,1,1,3,60
6dc86dd9-1fc7-495b-bded-83427dbf7b07,3662,3148,202,193,119,226,27,8,5,60
6df23a01-0ead-4e9b-b681-d5b41f70149b,141,128,4,4,5,5,1,0,0,45
6ec59c8c-84e8-442e-896f-27aa8daacfd2,1266,1232,17,8,9,55,0,0,1,60
6f519d87-5c4d-480a-aab6-40db818a1eab,520,502,9,5,4,37,0,0,0,60
6fd45659-e4f1-4567-acbe-bcea6c1984ae,130,120,5,5,0,9,0,0,0,34
6fd8387f-606f-4f9e-9af0-e665d4629bb9,1646,1585,20,24,17,28,1,0,0,60
6ffcf468-258a-4b99-9223-72000ce28a1c,1579,1286,117,113,63,90,11,0,4,60
701baef8-96c0-49de-922b-f52a0f81ed9e,3905,3622,115,107,61,226,12,0,1,60
705c6e7a-f0e0-4d42-9166-2750518304d4,422,410,6,5,1,28,2,0,0,60
70638b96-a8ee-4388-bfc0-7494f5456636,2225,2147,29,31,18,126,0,0,0,60
707d4ee7-467f-4cbc-8025-e80aac4414fe,1658,1537,38,36,47,130,3,1,0,60
709bbf1d-9ac1-4480-afdf-2c79c7b249b4,1539,1517,6,9,7,47,1,0,0,60
70a48ac2-29a2-4a11-a251-0d48fdde4d27,2854,2646,83,83,42,181,1,3,0,60
70b2ade3-1449-4b70-9216-370d83a0b501,4368,4208,66,62,32,193,3,3,1,60
711ec477-900b-4794-b7d4-a0e8fc9e2b14,5749,5495,115,81,58,381,5,3,1,60
717337a4-c0a1-4467-885b-6d0e8ebd7406,1339,1272,22,28,17,94,4,2,0,60
71d86098-09d9-4eee-ad29-40829f31a36b,1352,1312,9,18,13,69,1,1,0,60
7202dc5a-8f31-46c8-affa-a7492ca0eab3,1043,1003,21,13,6,24,0,0,0,60
72cf1e81-8a01-44bd-bff4-b79620ba7b3e,1299,1229,30,20,20,74,2,0,0,60
72e38643-bfb1-4875-90f5-ca4168af1275,6344,5926,160,146,112,339,3,3,1,60
73f9c7dd-7f55-4f20-b565-c42caa1a7548,3588,3176,156,140,116,208,10,4,4,60
744d4476-b83e-4466-8ffa-ed57ce3ddc37,9102,8676,140,179,107,649,27,4,6,60
744d7b52-1013-454c-bc7c-f094ee9c43cb,2345,2179,60,65,41,113,4,0,0,60
745684c9-2f84-492e-b4d9-a4a85565796d,583,518,19,30,16,38,0,1,0,60
7457acc0-e1d6-4a57-91dc-25723c4182e8,3102,2239,306,300,257,157,26,8,3,60
746a6499-6133-4dc2-8c09-9f1e19e0cab9,185,177,1,0,7,13,0,0,0,60
749f6bfd-2083-43f1-8199-59632122ec7c,0,0,0,0,0,0,0,0,0,0
74aa3546-6b4f-4d8f-bd72-81d4a25eb313,1031,1008,7,4,12,79,0,1,1,60
74eea82d-ed58-4b2a-bd90-1ed9ae3cca83,1120,1094,12,10,4,76,2,0,0,60
7519eea4-400f-4d4c-9c26-e2b6e38032bb,945,844,47,35,19,96,0,2,0,60
7566c4b6-a2a4-456b-95e2-fce17a1a8f15,3566,3435,59,52,20,277,6,3,0,60
7583dedc-cca6-447c-9128-1715ef55a260,2317,2229,32,41,15,185,1,0,0,60
759219b4-d060-48fd-b44e-b695a9838b46,1507,1318,89,54,46,38,5,2,0,60
75b6fb2e-5f79-41b0-b44f-ab866a50462e,7230,6992,83,98,57,556,14,6,3,60
75c8dfd9-d954-4b89-9e8e-e092b2b82257,0,0,0,0,0,0,0,0,0,0
762fd95e-e76e-41c4-a5e7-56c511ae1d4f,4136,3738,121,222,55,304,1,2,1,60
76311f3b-0ca7-4a32-87d7-b6f827365303,3561,3374,74,65,48,191,4,0,0,60
7661c4ca-9211-4fb3-8e8a-f68d55f358f6,295,275,7,9,4,17,0,1,0,60
767c5cdf-4c79-4b96-8ff7-c8e4e9b04514,2031,1956,29,26,20,146,0,1,0,60
76bc8899-97e6-4643-9b50-d5184cba8d2e,32118,30754,422,572,370,1857,12,6,0,60
76c8ed31-8b8c-4d86-b730-14e2d0b1c89a,2139,2063,29,29,18,132,2,2,0,60
76f6f4f4-9e80-44f7-b921-37bbd2025c1b,2068,1929,50,48,41,151,4,1,1,60
771ca140-e1f1-4bc4-a2cd-e08f416bf7eb,4271,4061,82,80,48,259,2,0,2,60
776e17f7-35f4-45f1-93cf-621470433f99,3325,3192,41,52,40,139,0,0,0,60
77abe6a6-dd4e-479b-8ab8-8a2d963fb7b8,2061,2018,16,17,10,130,5,0,1,60
77c5e632-0bf6-4b53-a9bf-14e4cab391e3,1294,1219,28,30,17,74,0,1,0,60
77d515aa-9b7f-415b-bfe7-f4f0e71ff49a,3209,3088,50,46,25,286,0,0,1,60
77ed75bf-b7d8-42ba-8881-a4964e148750,0,0,0,0,0,0,0,0,0,0
7816605d-6098-4f9e-a055-ca4af6bda503,1456,1370,29,34,23,111,0,1,0,60
789a30ba-fcee-4dd8-a488-6daeb91a0306,2721,2628,34,41,18,211,2,0,1,60
78c2bbd6-c6fe-4249-ae93-7bc86e1566c5,802,779,12,10,1,63,1,0,0,60
798f9f4b-0add-4d75-adaf-6c430e0a932f,4569,4303,111,84,71,210,1,3,2,60
79bebcc8-ac89-4763-b179-929a98cd3b78,2552,2311,94,89,58,74,4,2,2,60
7a134f79-62fa-4858-b37b-12c78098c8ab,6957,6538,155,173,91,291,11,5,4,60
7a9112cd-b8fa-42c8-8550-5823ff3f5979,1230,1149,37,27,17,88,0,0,0,60
7af35968-0478-40ea-b7ed-009a9ca1c587,471,429,14,15,13,17,1,0,0,60
7af46c33-f2fe-4f09-a95e-d009b346daf5,1380,1024,174,118,64,61,9,7,2,41
7b48e2db-c728-40a5-8b9b-9d2e0eff36d5,0,0,0,0,0,0,0,0,0,0
7bf57c82-e0bc-4637-aebe-60b02e35ad7e,3752,3653,33,38,28,315,4,2,2,60
7c3e4bed-927a-4255-862d-5d1f338f1ceb,950,772,63,80,35,49,6,4,0,60
7c41bf8d-297b-4778-9724-fd3e6cef848c,10311,9878,152,164,117,418,19,6,3,60
7ccc018b-fe6d-4b7f-99aa-149b139c672f,13868,12556,454,494,364,739,56,23,7,60
7d942a39-6166-42f5-801c-526fefe09019,1742,1627,44,34,37,124,2,0,0,60
7d9ee0b8-1d5d-48f2-89dd-633c994a89d6,1089,1021,36,16,16,69,4,1,0,60
7dab9dac-25ac-47e1-8ca0-734f5f21d3b8,3008,2852,52,67,37,163,13,2,1,60
7dc8a857-2d71-49ab-b59a-6914d2deab4f,2170,2106,21,22,21,160,6,1,1,60
7e2f7ba5-8680-4dde-bfc2-237c227b0f32,6230,6029,68,79,54,371,10,1,3,60
7e42cdee-1f42-4073-9b6e-74c707c2a721,2881,2735,57,55,34,190,12,0,0,60
7e7cd31a-b81b-4c81-b498-1d7276861bfa,700,652,23,13,12,52,2,0,0,60
7ec7e151-69cc-4de7-9669-724ee973b645,1742,1660,35,25,22,126,6,1,0,60
7f0bf862-8d03-4de4-b31a-861f19968022,777,741,16,15,5,62,2,3,0,60
7f461e63-ba4b-4c5e-807d-f74b966bf52d,1411,1366,13,20,12,104,1,0,0,60
7f6be426-fa9f-4035-8cf5-1e45a06c7395,2187,2040,65,53,29,138,1,3,0,60
7f7b45c6-8723-4480-997d-da1bf0590735,1876,1747,42,65,22,102,5,3,0,60
7f91a700-1c9c-4b37-9aa5-5e5666a31117,5570,5263,103,123,81,400,7,7,5,60
7fdb860a-f3b2-4de4-8434-752fc679badc,700,668,12,11,9,39,1,0,0,60
8014c945-2156-486d-8d71-b8c8e0defe6e,2975,2882,29,24,40,217,4,1,1,60
8031ec0e-b135-4bbd-bf7a-340fd3b630b8,7412,6979,160,168,105,541,18,10,5,60
806d777c-4517-42a5-a69a-b9bd8c494aae,1386,1340,22,15,9,115,2,0,0,60
80ae7354-1a89-4fbb-a2e6-0cb00f236791,3579,3398,66,77,38,291,3,2,0,60
80dd86f2-28da-42f5-8a3b-e27c90b22181,1760,1534,97,79,50,101,8,3,2,60
8125dd44-913f-4da5-a3a5-3a5a255070cb,1505,1392,40,43,30,122,2,2,2,60
816395be-042c-4f52-a174-d9ef1124c073,414,391,12,6,5,30,1,0,0,0
821e77ce-2428-4b7c-9984-e1d681e15953,1917,1860,20,18,19,136,0,0,1,60
8242e161-952a-40ff-bf9a-951ef968c3b4,4505,4325,57,75,48,244,0,2,0,60
8273af6b-d086-4e42-939a-631c11b9887b,1349,1274,25,27,23,114,2,1,1,60
82b44745-67b2-4234-b2b6-89781d37ac8e,2938,2757,68,75,38,161,8,2,0,60
82c00c53-6d6d-4c91-8dcf-d74bf5250aee,1719,1321,158,173,67,45,4,2,0,60
82cf3055-165d-4554-bd9e-4f542f68a432,0,0,0,0,0,0,0,0,0,0
82d2078c-736e-4941-bc3c-d1c3034e24ed,1393,1353,12,19,9,76,5,2,0,60
82d5692a-45ff-45a3-a982-4f9ee843490c,2218,2147,28,28,15,224,4,1,0,60
82f66dc4-f870-4e07-ace0-6091909b9389,0,0,0,0,0,0,0,0,0,0
