read_id,alignment_len,M,X,D,I,M_CG,X_CG,D_CG,I_CG,mapq
82fcd2f4-54d1-4868-a077-315788a7d104,680,668,1,5,6,51,0,0,0,60
837df35d-f4be-4ed9-a872-24145fc9050f,5812,5531,64,165,52,375,0,0,0,60
83aecd76-ff6f-4efe-9e66-1de8b0fd1163,3813,3590,82,88,53,248,4,1,3,60
840081bd-2433-4968-8922-e65af8e090d2,3980,3752,80,100,48,221,4,1,1,60
84b35de4-510a-4fd4-93b0-c096e7e79f05,157,154,0,3,0,11,0,0,0,60
851f5fff-3a33-4ee6-9a2b-3de81fd771d3,3912,3793,45,42,32,229,0,1,0,60
85739672-93f9-4838-8c96-a1a5499d4323,1930,1840,36,35,19,182,5,1,0,60
85998787-e8f3-4ffb-8e20-d80d6fc1836e,1389,1335,21,22,11,123,1,0,0,60
85e7eff0-ffd4-4a29-a866-6706e105bee6,487,443,23,15,6,37,1,2,0,60
86304eaf-5b19-453c-849c-004985226905,626,609,5,8,4,31,0,0,0,60
86a88542-e0de-4881-a45d-88dd80af4715,188,183,2,2,1,18,1,0,0,60
86c21b90-dc8e-448b-8e2b-c3f0f5a42560,2274,2189,23,48,14,180,1,1,1,60
8721fe0d-9dc1-4a32-9206-dc135f327258,906,858,15,21,12,58,0,0,0,60
872bd2f9-c2cb-4f59-9cd7-8ab98886a63f,968,893,25,32,18,47,3,1,1,60
87e62bf5-8794-412d-9c1c-a4e4d8b02463,3407,3268,45,45,49,206,5,0,0,60
88026068-7c9d-4b26-8fe0-f315a463c4be,4866,4580,118,89,79,353,13,3,7,60
8809e52c-1b2b-4a36-b0f2-eb8119a6583d,1551,1499,19,23,10,135,0,0,0,60
8837c5e8-444d-4622-9167-22c4b14140ce,1059,1033,11,10,5,62,2,0,0,60
88572a09-2d1e-4519-bc16-396aed79dbbd,2544,2398,47,69,30,184,0,4,1,60
88797451-8d0f-46b0-bc43-aa3ed1753d95,593,569,9,10,5,14,0,0,0,60
8893584f-9a50-4105-8636-ccc7182e2a62,1133,1044,25,45,19,69,1,0,1,60
88a724ad-1fde-45ae-8cea-836bcef2acd7,1772,1726,18,17,11,158,0,0,0,60
88ce16be-7eea-4236-8926-0401b4231a19,233,220,0,4,9,11,0,0,0,60
88e6af05-9fff-4824-b212-51155a6ff376,824,804,5,12,3,53,0,0,0,60
895631d2-a605-46bf-832f-17b1abae6188,3349,3194,58,52,45,204,2,0,0,60
8a12e72b-7322-4557-988c-a03c89b5e4a6,1108,1074,13,15,6,81,1,0,1,60
8a56922c-eaf3-4249-803e-5113a4a1bd31,2143,2036,34,49,24,128,2,0,0,60
8a67f3e0-e46a-4fa6-83a5-5839d1909f09,0,0,0,0,0,0,0,0,0,0
8a6d1a49-d611-460c-af3e-de7167338d34,2917,2763,53,63,38,126,5,2,0,60
8a8dbc89-748e-4681-a911-3dfb3dd78102,5794,5440,102,185,67,469,2,1,1,60
8a908558-d952-4469-8b42-c763322c724d,2196,2123,23,31,19,104,0,0,1,60
8a92402e-f46e-496f-99b1-be3644b2fbd2,3675,3473,75,83,44,234,8,4,1,60
8abdccc7-01dc-4141-bf11-4e01a4508ea0,2408,2290,36,52,30,192,5,0,3,60
8b7cac1e-d93f-411f-8793-b7d2a0d399f2,2023,1939,31,24,29,77,0,0,1,60
8bb9226d-aca2-48b5-b98a-9002a47929b3,3434,3264,70,54,46,178,10,0,1,60
8bbcf04a-7c7f-46d8-82fc-499e722ed865,1111,1050,21,24,16,83,0,1,0,60
8bca43c0-9be2-414d-bbc0-9fa9fc84f7e5,1103,1030,26,34,13,48,1,0,0,60
8bd84f6d-8773-470d-ba5b-08c9f5030db0,1772,1710,15,33,14,37,0,0,0,60
8c0ccad9-5eb0-4188-ab86-b0f673a042d7,1336,1284,21,25,6,55,0,1,0,60
8ccd9abf-2503-4ba2-9cab-2343e9dbff3e,248,239,4,3,2,8,0,0,0,60
8cd3b03f-94da-4043-8469-45d3efd8ece7,36759,33077,1278,1490,914,1973,102,39,24,60
8ce5f0ea-b250-4ddd-8bc9-15228cc4fed1,941,898,16,25,2,90,0,3,0,60
8d062782-1e4c-4fca-ae13-415913d7ae4d,1320,1265,18,24,13,84,3,0,0,60
8d18acb0-2494-4372-9e0f-3d3fc5285f02,705,679,6,15,5,57,0,0,0,60
8d43935e-a3a5-4761-9678-828669f04291,1802,1717,42,26,17,86,0,0,0,60
8d53c807-b554-4af6-b02c-1a5576564475,505,455,15,24,11,38,2,1,2,60
8d6ef28e-b82c-4dcd-9646-337cdcf558ba,1497,1438,16,34,9,134,0,0,0,60
8d81a688-4149-42ae-881d-634dcca862c2,1560,1477,39,31,13,93,6,2,2,60
8dff989e-ceab-4ff5-9f31-954402871b5c,1144,973,76,65,30,40,0,3,1,60
8e6982cd-89ac-4dda-b179-18dc903165dd,3909,3788,41,45,35,226,1,2,1,60
8f709f15-c061-4488-9c04-500f27699a15,315,289,10,13,3,14,1,0,0,60
8fb1be57-c6da-43ce-82a3-ff140adbe1a8,626,563,25,16,22,50,1,0,1,60
8fe0dd2e-8a93-432e-969a-0380ab900d6f,1146,1115,10,15,6,94,0,0,0,60
8fee0ae1-bb1c-43c3-bcd9-60f9113a7c50,7937,7501,145,164,127,479,7,6,1,60
90395cad-e435-4213-a7a1-db0ff1543fb1,3206,3033,65,77,31,228,4,1,2,60
9051d4af-f5b9-4929-8daa-3e47ee8983af,581,513,24,30,14,41,1,0,1,60
909f8d24-9e03-4427-becb-5b238513ba50,1616,1559,21,21,15,109,2,0,0,60
912eb6a4-714a-41cf-bbac-e2a13240b087,354,337,4,4,9,13,1,0,0,60
912faf72-b7ee-4209-a651-bc543e500217,326,315,4,3,4,20,1,0,0,60
913fb09e-91b2-4edf-9830-4be9c0febcfd,1203,1133,13,28,29,22,2,0,0,60
91aa046b-f1a2-4ef9-8eb1-103ed871481f,2047,1899,58,50,40,116,6,1,5,60
926f439f-37c9-4420-b047-e602d51c7778,1073,1030,22,12,9,73,5,0,0,60
9276a62f-6817-46f3-8441-263f3d7a1f3f,3638,3487,72,41,38,290,12,3,3,60
928544cb-e4a6-47bc-94f0-cc58a21e45be,2160,1926,101,79,54,146,11,1,0,60
92beb3ce-8566-4bac-a688-7105e128e03a,495,470,7,11,7,39,3,0,1,60
930ffa15-0c1f-43cb-814a-eadaaf7f683b,1496,1133,147,126,90,61,18,4,4,60
93130779-2e25-4c6f-9e1f-009c41466558,3616,3464,58,53,41,260,4,2,2,60
934c4f0d-fbba-47f4-a0ea-1fa866873404,0,0,0,0,0,0,0,0,0,0
936f6486-ec60-4a43-a2f3-e9ffa6f3bf71,0,0,0,0,0,0,0,0,0,0
93c3e16e-64cc-4cfe-86ef-7ce35b4eefba,831,804,8,5,14,51,2,0,0,60
93f0f254-c9a4-457d-981b-9a029b55f013,10144,9826,98,143,77,737,11,2,3,60
9407e036-80d9-4f00-baff-5d99ace60a97,1321,1204,38,56,23,39,0,0,0,60
941d5753-1dec-4e0e-8d19-e35086fe1e0d,922,887,11,17,7,56,2,0,0,60
942fb5ed-9658-4cc8-b8bf-770131d1b3e7,3540,3400,43,49,48,143,5,1,0,60
94453008-641d-4ed9-8b4b-7a6024ad5ad9,3110,2903,80,74,53,181,3,0,1,60
9456f14a-81c9-47a5-92d5-a0b7206f75ab,1725,1628,38,38,21,99,0,1,0,60
94778d4d-d96e-4888-abda-55ecb150501f,6656,6411,105,94,46,522,14,5,1,60
94c6e15f-ceff-4a76-90f4-9c94388d98ee,2006,1922,23,41,20,97,3,3,0,60
9577cf31-0eda-456f-9f79-453691101c91,4335,4159,72,56,48,291,19,2,0,60
95c076af-9c76-4573-9582-9ff7de095bca,1720,1659,15,23,23,81,0,1,0,60
95d2a369-55e4-44c4-8d80-a1db4fe7603d,262,256,3,2,1,18,0,0,0,60
96310551-aa93-4ad3-8b70-e83ac3e8b797,2271,2150,35,28,58,173,5,1,0,60
9664a323-28a0-4210-9589-d06eded4c0df,3208,2953,88,106,61,188,2,0,1,60
966ec316-ab42-4c93-918d-f03ba1b0f312,3778,3617,65,60,36,262,10,4,0,60
96d2ebd9-5bfc-4305-b4b7-da77c72b74b5,5042,4580,192,145,125,344,5,1,2,60
97c0a293-7612-4201-abbc-c96f34bae999,596,575,4,4,13,43,0,0,0,60
980d8bdc-1c8d-4892-a4ba-ed4b8a1e85bf,3096,2985,36,42,33,202,1,0,1,60
9812840b-6fb7-4628-860b-0ce297e9f4e2,1778,1651,37,53,37,96,3,2,0,60
9823acf5-37a6-4d79-8487-b830bb1e463c,1372,1285,33,25,29,62,2,2,0,60
98425343-2233-4154-8ecb-51819f79123c,2160,2037,41,44,38,153,3,0,0,60
98981abc-bb73-4958-ad69-db50f6ed784f,1617,1536,36,31,14,117,0,1,1,60
989b1c82-1f0c-4c7d-a52b-cebf2573e412,1542,1505,7,19,11,44,0,1,0,60
98e757fe-afa9-442d-a256-771dab2c545e,1622,1563,21,28,10,98,0,0,0,60
990822fd-b0ec-42f8-9949-a9b87ec47110,656,634,8,7,7,49,2,0,0,60
9920a360-fa2f-4671-b483-ea991c8e0e01,1421,1334,23,23,41,83,5,0,1,60
99344b6f-40a5-4e10-80f5-1ebfdbe1c4f2,1012,926,34,26,26,78,5,0,0,60
995d0a87-d254-46b6-9cfc-10005add3744,1445,1383,36,25,1,46,0,0,0,60
99677a3a-6a5a-4eca-b18b-f6783c5aa1ef,4878,4136,330,238,174,238,36,6,5,60
99b5cd7f-9c2d-47f4-ab1a-d2a4a4008f05,14263,13692,197,224,150,952,5,3,3,60
99d63669-14bb-45f8-820d-91963faa933d,1747,1696,20,19,12,141,0,0,1,60
99e54fbe-5139-43b0-b664-8075d91f5869,12449,11873,213,202,161,697,6,4,3,60
9a16e607-5284-4a5e-ab81-41468719d6d1,863,808,20,25,10,46,1,1,1,60
9a24fa7e-8a83-45c0-8981-0974fc82db4c,21743,19837,584,875,447,1461,18,18,9,60
9a3cd17d-2179-4b59-9113-acbd3ea59f06,3880,3755,45,43,37,264,2,0,0,60
9a64c1b9-a9ca-4521-8524-ca80cdaf9309,917,872,18,18,9,69,0,1,0,60
9a76ace0-10f9-4dd2-a700-c2dc9847f9d8,3517,3079,206,148,84,205,23,3,4,60
9ab36976-d13a-4d47-8719-b2c12963cfae,6795,5982,287,381,145,392,32,12,3,60
9ac005e5-0733-47e2-8bf2-70e9588de78f,1357,1285,23,32,17,102,0,2,1,60
9ade6c6c-cfa6-4c64-84ee-4e703e2b0030,5096,4665,131,225,75,380,3,7,3,60
9b3c8dcb-9bed-4eb7-b979-bddef1734def,1004,924,33,27,20,56,1,0,0,60
9bf71622-4d43-427f-a4c3-2deba811b7df,1892,1816,30,21,25,35,0,0,0,60
9c0050e2-c5e1-4fa3-84cd-4362940e313e,1363,1305,20,18,20,85,2,2,0,60
9c607a55-2014-4df1-9447-fd9353b5760a,892,862,17,9,4,73,2,0,0,60
9c607eab-4b27-4de5-ac59-9014605f40c9,17702,17113,199,268,122,1010,23,5,3,60
9c98a7b5-3506-462c-9f8d-6be872ad48ac,19937,19260,231,273,173,1361,21,11,8,60
9d2608a8-aec3-4e15-9f2f-79da85ccf6f3,2528,2445,41,17,25,98,2,0,0,60
9d5a6ec0-3873-4ae9-aca3-6f940f510925,689,619,28,35,7,43,0,0,1,60
9ddaa67d-a358-4f1a-ae5e-9451ee69e0f5,990,953,15,14,8,61,1,1,0,60
9df1dfed-e818-4e6d-a9d4-e64070fd928b,1409,1348,14,32,15,34,0,0,0,60
9e2ab967-be13-400b-bd46-ab0ed871c9eb,2436,2286,49,72,29,181,4,5,1,60
9e4dcd80-8dce-436a-a859-d78e26b2e792,920,716,90,56,58,55,6,0,3,60
9e68e22c-8efe-41b1-b714-7feefa1f0fdb,2455,2330,32,42,51,132,6,2,4,60
9ef740b8-10dd-4cfb-98a3-a97dfc57880a,1901,1794,25,61,21,122,4,1,1,60
9f405e19-6729-4d21-bf42-a3de9900a8f6,2635,2568,25,25,17,161,2,2,1,60
9fcc3908-b6ad-4d88-ab42-3460a8e0b153,545,503,23,10,9,32,1,0,0,60
9fd6fe9c-f23f-472e-9080-e803672ea940,3201,3098,30,31,42,232,1,1,0,60
9ffe332a-fab1-4482-849b-3c346e7a4b0f,1568,1442,45,48,33,94,9,0,2,60
a12103d0-14d8-4c76-94b5-46051b368d3e,900,870,8,15,7,90,1,0,0,60
a1339691-4714-43f4-ba5d-c29ece13b984,1442,1385,14,31,12,103,0,0,0,60
a1450b90-33d5-4d7a-b03f-4b8b6e7d48f7,1809,1718,30,30,31,113,4,1,1,60
a1b78b47-ef8b-4d8e-97fc-66f53efc0d79,1129,1061,29,27,12,56,0,0,0,60
a20edef1-e756-4227-a0a6-e8a45315d8fa,1048,1030,7,6,5,53,0,0,0,60
a223e310-1d65-4ea3-aca9-bf2674f7eda7,7141,6924,70,76,71,569,9,2,4,60
a25350d4-dd0d-4cf7-8332-8fdf341ca5be,1863,1756,36,54,17,137,5,1,1,60
a266ddfb-2990-490d-a7bb-a62cc2afe80d,9729,8860,307,383,179,421,12,7,3,60
a288ada0-8982-4c1c-a18c-9a97df3f012f,473,435,5,24,9,22,0,0,0,60
a2e0a5d1-0373-47d3-9553-0faa410dde50,0,0,0,0,0,0,0,0,0,0
a3027614-863b-460e-8d4b-6da765108fb1,2739,2624,38,44,33,183,8,3,0,60
a3e007cc-f0db-4ee2-8ef0-36cf02449a1e,925,891,13,8,13,77,1,1,1,60
a3e016d1-9bfa-4024-9dba-f4aa7a064b66,3397,3224,62,63,48,220,1,2,0,60
a3e11c1b-5bf4-41dc-b972-ea5f0c57b5ec,618,589,13,14,2,43,0,0,0,60
a3e65daa-58bf-4984-8d6a-c44a9cb6fd3a,7571,6777,270,356,168,406,24,10,5,60
a3ff1c12-b6cc-4545-aff1-25bbb525e54d,3374,3264,50,31,29,247,2,0,0,60
a40f1242-df43-4b9d-a97e-d9af64f3c956,1108,1050,25,19,14,63,4,0,2,60
a4330f3c-a0b4-4e34-9918-1e9d85bc6c0d,7905,7342,188,225,150,534,16,5,9,60
a4542d34-e5c3-4914-8faa-2b800775575b,1753,1667,33,36,17,118,1,0,0,60
a45f366e-f785-48f7-a9ec-df6d52ec44cb,5589,5166,154,159,110,358,3,2,2,60
a494c8aa-b565-455c-aa31-856950c7c488,0,0,0,0,0,0,0,0,0,0
a4e2dbd6-05bb-4d79-b30d-36d8b97bb828,3024,2845,69,68,42,271,10,0,1,60
a51e6e51-28e5-499f-920f-08c031e9efe8,11147,10695,149,175,128,823,23,11,8,60
a528b4e9-9b9b-4b91-8596-9a1e28dff682,352,310,18,16,8,16,1,0,1,60
a5319be8-6388-4dea-9453-906c286c0d83,4510,4313,82,58,57,279,2,1,1,60
a537fdc8-9ea4-4e1b-89ac-b68fc16e0b69,0,0,0,0,0,0,0,0,0,0
a598e3eb-589e-4851-8e1f-97146e20cf84,1606,1452,59,69,26,111,1,1,0,60
a64a93bc-ea44-490c-8069-e5a4b15c0c5c,1392,1324,23,24,21,107,0,1,0,60
a64e181e-c3a1-4d89-a5b2-5e842cc2fc76,917,865,12,20,20,70,2,0,0,60
a6a94578-9ed2-4313-a38c-3d9c85258c61,3056,2797,108,88,63,193,1,1,3,60
a6b49039-825a-4c13-aa61-44b04f06aa29,3225,2658,225,198,144,208,10,4,3,60
a70eb78f-100e-4a2c-8238-47bfd3b77c28,1315,1236,22,44,13,113,1,1,0,60
a73cded9-8c9e-436c-846d-5a548dc3a7e2,2520,2425,44,25,26,164,6,1,1,60
a77ba4f3-cdc5-43e9-97c9-8b21d0cb2551,813,750,23,21,19,45,6,1,2,60
a77c1ff5-9acb-4ba5-b7ac-a065210e2460,3415,3225,68,58,64,229,13,1,0,60
a7e676bb-7084-4859-90d5-cba94097f479,2062,1902,60,55,45,154,9,1,3,60
a7f0c5e1-0963-4c42-a22a-3afab031457b,2247,2143,35,42,27,174,5,2,4,60
a80142f2-bf10-4186-97a1-2c22031467a0,847,810,11,17,9,52,1,1,0,60
a8439ccf-5ba7-4775-bbab-508ba038b1eb,3082,2956,40,53,33,270,1,2,1,60
a85265f6-2802-40a9-9388-e073ee660548,1909,1789,37,58,25,134,7,1,3,60
a87919bd-d586-4ce2-abf0-fb6ea260f4b6,9434,8807,240,258,129,563,32,7,1,60
a8fa7d27-f19b-4fdf-bc79-ffb6c92d3f47,0,0,0,0,0,0,0,0,0,0
a96ada93-ecf6-4d5c-8b17-7d06ae4495a6,0,0,0,0,0,0,0,0,0,0
a970894c-bd69-40d4-98ea-e08ee7c6493b,3837,3431,177,128,101,194,14,1,4,60
aa04f3f8-e0d4-427b-9571-f3e7b1b72545,1067,1023,18,20,6,38,1,0,0,60
aa0dc9a6-38f6-4892-9422-cd7a541df4a7,1187,1165,4,6,12,72,0,0,0,60
aa0f16df-278a-494e-a76a-713871383248,1749,1619,41,55,34,107,0,0,1,60
aa22b779-61ab-4053-918c-a4ee831e1363,1210,1168,19,7,16,50,0,0,0,60
aa31c3fa-4a8b-46c1-9368-9b8219131ffa,2555,2447,31,65,12,188,2,3,0,60
aa4f6d18-301a-4b52-84d8-9bed0457866c,890,851,16,18,5,54,0,1,0,60
aa94ed0a-2342-479b-8ce3-87af03ea28a8,326,314,5,2,5,7,0,0,0,60
aaae9c5d-44c1-458c-b0ef-a650d54034eb,6173,5896,108,95,74,434,6,1,4,60
ab0935e4-4ceb-4d82-8aa8-3852ee949120,1772,1625,51,64,32,130,5,2,0,60
ab2240b9-d324-4e0e-ac4c-e6e041b20631,1464,1413,14,28,9,111,3,0,0,60
ab3fe077-67db-4df4-bda8-e6d842277f8c,1613,1533,30,22,28,107,1,0,2,60
ab53ad4a-f3e9-4b3b-8732-ef80d0e25d65,3754,3522,96,85,51,234,18,3,1,60
ab566c0f-227b-42b2-8a45-fd64c2e2a6d9,2084,1975,43,51,15,142,2,2,0,60
ab5832b0-277f-4533-a27d-c7e155f3681f,959,923,13,18,5,44,0,0,0,60
ab5efb38-6c2d-406e-b4af-dc70922b4277,1857,1739,47,55,16,117,0,1,0,60
ab77cc03-6650-4c78-af27-2c2471fe097e,1327,1257,27,26,17,81,2,0,0,60
abacaa39-66ac-4197-8a0d-6a903180e636,947,837,45,50,15,29,6,0,0,60
ac10388e-4f5e-49bb-a37e-f0829ded74b4,1421,1343,35,24,19,98,2,0,0,60
ac3588d9-5b92-4bda-b113-5777579c16e0,763,715,24,15,9,46,4,0,0,60
ac840629-b74c-4cce-917a-7dd94020f643,681,622,22,25,12,35,1,3,0,60
ac9f8387-2353-4a52-a178-9f06b6c4eded,999,954,7,25,13,89,0,1,0,60
aca00240-bfef-4bc8-b582-2740541f5b4c,732,707,10,7,8,53,1,0,0,60
accda6fe-fae5-4e8d-9c7a-eb604f2a42d9,3049,2950,36,33,30,200,6,1,0,60
ad0b505b-f156-4312-ae62-2b063097559d,1306,1213,38,37,18,86,2,0,0,60
ad58d8c6-3f03-4d14-b670-cff5279ee563,1014,951,13,32,18,78,2,0,1,60
ad9a3625-59e0-4676-bf68-9e50ded450b4,2556,2443,35,51,27,171,1,0,1,60
adab7ab2-e866-49a3-8dbb-a3db4d4c17a0,982,919,22,26,15,64,1,2,0,60
ae6edb62-d254-44e7-a541-adb53f633d91,2978,2843,48,50,37,209,3,2,0,60
aec6ecb1-fe71-43e0-a2b1-e11ac3f91b96,1338,1196,60,42,40,61,6,0,0,60
aee604b3-1fa0-4ae5-9245-e3b0638f150c,1235,1151,26,29,29,89,0,0,1,60
af45b345-9eea-4341-bb26-5524594ab0b0,4246,4134,45,41,26,372,0,1,1,60
af641f10-26b6-4853-b84e-5920ed3c4043,1920,1841,29,26,24,174,5,2,1,60
af7299e6-6531-4fa9-9f0d-c93cc08efda1,213,196,10,5,2,7,1,0,0,60
af7927ce-e8ae-4eee-bcd7-7804df703a34,5770,5495,73,136,66,398,2,3,3,60
af8ac002-ce4c-4ec1-b556-6c3ec7533e9e,5364,5206,51,67,40,325,9,0,2,60
afba6d10-c37b-4718-88e2-8b191d112cac,1051,1006,13,24,8,43,4,0,0,60
afe857e6-be45-4319-a32b-18258050f239,392,372,13,2,5,21,3,0,0,60
b0600243-5d43-4d65-b477-c072a13db034,0,0,0,0,0,0,0,0,0,0
b10573f5-b604-442c-8ba1-dac7deafbe61,2145,2051,27,44,23,90,1,3,0,60
b1dfe831-d0bb-49ef-a39c-48b26a3f1289,0,0,0,0,0,0,0,0,0,0
b1f6e978-3765-46fe-9bb4-38725b91f19b,1704,1591,42,44,27,63,0,1,1,60
b241d8d0-aae6-4f2f-8274-c13fae383add,1234,1199,14,12,9,78,2,0,1,60
b27da253-ae36-416a-aa8b-ee13255cf506,906,885,2,10,9,19,0,0,0,60
b295b47a-6ece-495d-a5e4-27a25b7a233e,3570,3295,94,111,70,301,3,1,0,60
b2afd792-0068-4e08-9518-ef5132a290d3,2736,2486,96,99,55,145,4,1,3,60
b3eb75cd-dc99-4fc5-bc25-4750b94ee97c,2240,2146,31,37,26,83,4,0,0,60
b3f9d2ae-59ae-4cc3-be54-bf9e4507084e,1208,1040,63,60,45,79,2,3,1,60
b44e3efb-87a4-4c39-9ff3-c6cf169d42b7,4829,4695,48,55,31,345,9,1,0,60
b4a1fdfd-2d9c-44e8-b85f-def6c40c5966,475,460,6,7,2,26,0,0,0,60
b4fd6d13-c36f-477a-8331-dd70315b87d4,828,776,19,23,10,44,0,0,1,60
b579102a-251f-4ea1-a20c-f1f3e4ba8f61,827,809,7,6,5,62,0,0,0,60
b5820c9b-9df0-4723-827f-720ff8724371,215,209,4,0,2,24,0,0,1,60
b5e68ca1-79d9-4d20-a413-7bbf8f79f965,4854,4617,55,98,84,223,8,2,5,60
b5e693df-7af5-4c82-99f0-12b718f8f695,5816,5518,102,110,86,463,3,3,0,60
b62e46ca-01cd-4a10-b2b0-03b878396252,1475,1309,58,64,44,68,5,0,2,60
b658b9bd-0dbe-445f-9d69-7b660af76843,2575,2445,48,46,36,175,2,0,1,60
b6669221-b637-41e3-b4a5-348f015c83aa,1193,1064,60,48,21,86,1,1,0,60
b73a5fa2-3697-474f-b8fb-228920266131,957,872,33,39,13,72,0,2,1,60
b76e7111-bfa8-4513-a59e-a038b491447e,1682,1547,73,31,31,53,0,0,0,60
b7831572-4170-46b6-bce6-2c4130062c70,0,0,0,0,0,0,0,0,0,0
b7bfb11a-a17b-4049-90c6-97b6a57ccd73,6719,6329,155,123,112,438,5,4,1,60
b7f8d61a-c7cd-4bea-88aa-3247cb353466,3259,3036,100,78,45,224,14,1,5,60
b8562e1e-caaa-4ef2-b739-64e2251888df,1275,1241,12,12,10,74,2,0,0,60
b8879052-1855-48b2-b3de-2f433bba512f,0,0,0,0,0,0,0,0,0,0
b8cdc3c1-2367-47c3-a36d-d24e2e34bc13,1231,1161,24,27,19,76,0,1,1,60
b917d1dd-c041-438e-916c-11b94f469f81,4158,3996,68,54,40,304,7,0,2,60
b9296371-b2be-4add-8a93-ec79717d8944,2467,2338,41,54,34,96,6,3,1,60
b9317718-4fdb-4a69-b824-5b62a2c22f2d,819,793,10,7,9,72,0,0,0,60
b9334245-58e0-4d5d-a5de-ac6c3044837f,599,553,27,7,12,35,3,0,0,60
b939ce23-c7f8-4a0e-bccc-c42b2b102d98,677,638,19,13,7,21,0,0,0,60
ba0e8857-4c8d-423a-b165-e6ec927eb40a,1024,958,37,19,10,108,10,1,0,60
ba0fe29a-0563-48f6-b027-7e9233df5aa7,2755,2634,38,35,48,200,3,0,1,60
ba54ca74-093d-4950-8c98-6ffc415e755b,325,311,0,10,4,27,0,0,0,60
babcfa36-bd15-4dbd-a655-d2e6adcea977,3111,2999,47,46,19,255,6,3,0,60
bba2c8e0-fba5-4672-b243-b908c2e428c8,1718,1661,23,17,17,130,6,1,0,60
bbcc9f9f-ade7-4d9f-9c6d-8dea89f88213,244,234,6,4,0,10,0,0,0,60
bbd803c5-52bb-4b20-a088-8fa923464616,961,871,31,40,19,65,0,1,0,60
bcab0ef6-b2bf-4196-b572-57ffcea8e35c,1084,1023,22,28,11,65,2,1,0,1
bcb2aedd-c4d5-486d-a5f8-cc8f301f5eb6,1308,1257,20,17,14,97,0,0,0,60
bcd55081-84c8-4224-b7d0-09ea4eb7d668,1789,1666,41,46,36,61,4,1,0,60
